route,language,page_family,efr_score,locale_percentile,family_percentile,measured_weight,unmeasured_dimensions,status,word_count,dim_formulaicPhraseDensity,dim_formulaicSyntax,dim_genericIntroductions,dim_promotionalVagueness,dim_specificityDeficit,dim_crossPageSameness,dim_structuralTemplate,dim_punctuationFingerprint,dim_rhythmRepetition,forbidden_count,discouraged_count,density_limited_count,search_protected_count,emdash_count,negative_parallelism,triads,rhetorical_questions,distinct_specific_facts,sentences,closest_page,closest_jaccard,structure_shared_with,top_recurring_patterns,ranking_sensitivity,sensitivity_evidence,likely_upstream_source,recommended_action,confidence
/ar/library/,ar,library,6.8,44.9,83.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1082,n/a,0,n/a,n/a,0,0,0,3.22,1.66,26,0,0,2,26,,0,0,2,55,,,0,EFR-F-001x26,unknown,no performance overlay supplied,,no action,medium
/ar/library/iphone-emojis/,ar,library,1,1.7,4.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,347,n/a,0,n/a,n/a,0,0,0,0,0.69,4,0,0,2,4,,0,0,0,18,,,0,EFR-F-001x4,unknown,no performance overlay supplied,,no action,medium
/ar/library/islamic-symbols/,ar,library,4.8,32,69.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,470,n/a,0,n/a,n/a,0,0,1.4,0.72,1.32,8,0,0,0,8,,0,0,0,19,,,3,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/ar/library/japanese-symbols/,ar,library,3.7,26.4,58.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,460,n/a,0,n/a,n/a,0,0,0.47,0.85,1.35,8,0,0,0,8,,0,0,0,19,,,1,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/ar/library/kaomoji/,ar,library,1.3,5.1,14,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,611,n/a,0,n/a,n/a,0,0,0,0,0.91,6,0,0,0,6,,0,0,0,41,,,0,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/ar/library/kawaii-cute-symbols/,ar,library,0,0,0,67,formulaicPhraseDensity genericIntroductions promotionalVagueness rhythmRepetition,scored,202,n/a,0,n/a,n/a,0,0,0,0,n/a,1,0,0,0,1,,0,0,0,6,,,0,EFR-F-001x1,unknown,no performance overlay supplied,,no action,medium
/ar/library/math-symbols/,ar,library,4.8,32,69.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,580,n/a,1.71,n/a,n/a,0,0,0.47,0.8,0.45,10,0,0,1,10,,0,1,0,28,,,1,EFR-F-001x10,unknown,no performance overlay supplied,,no action,medium
/ar/library/music-symbols/,ar,library,1.7,9.6,27.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,463,n/a,0,n/a,n/a,0,0,0,0,1.19,3,0,0,1,3,,0,0,0,21,,,0,EFR-F-001x3,unknown,no performance overlay supplied,,no action,medium
/ar/library/number-symbols/,ar,library,3.7,26.4,58.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,459,n/a,0,n/a,n/a,0,0,1.4,0,1.25,5,0,0,1,5,,0,0,0,20,,,3,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/ar/library/pubg-symbols/,ar,library,5.2,37.1,74.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,530,n/a,0,n/a,n/a,0,0,0.93,1.38,1.42,10,0,0,3,10,,0,0,1,23,,,2,EFR-F-001x10,unknown,no performance overlay supplied,,no action,medium
/ar/library/religious-symbols/,ar,library,1.5,7.9,23.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,440,n/a,0,n/a,n/a,0,0,0.47,0,0.6,2,0,0,0,2,,0,0,0,21,,,1,EFR-F-001x2,unknown,no performance overlay supplied,,no action,medium
/ar/library/roblox-symbols/,ar,library,8.1,48.3,88.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1386,n/a,2.95,n/a,n/a,0,0,0,2.11,0.74,29,0,0,17,29,,0,4,4,65,,,0,EFR-F-001x29,unknown,no performance overlay supplied,,no action,medium
/ar/library/rumuz-alkibord/,ar,library,8.2,50,93,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,257,n/a,0,n/a,n/a,0,0,0.47,3.89,1.56,4,0,0,1,4,,0,0,1,8,,,1,EFR-F-001x4,unknown,no performance overlay supplied,,no action,medium
/ar/library/rumuz-tibbiya/,ar,library,3.9,28.1,65.1,67,formulaicPhraseDensity genericIntroductions promotionalVagueness rhythmRepetition,scored,190,n/a,0,n/a,n/a,0,0,0.47,2.16,n/a,4,0,0,1,4,,0,0,1,7,,,1,EFR-F-001x4,unknown,no performance overlay supplied,,no action,medium
/ar/library/special-characters/,ar,library,2.1,11.8,37.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,772,n/a,1.2,n/a,n/a,0,0,0,0,0.31,6,0,0,0,6,,0,1,0,40,,,0,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/ar/library/star-symbols/,ar,library,2,11.2,34.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,549,n/a,0,n/a,n/a,0,0,0.93,0,0.54,5,0,0,2,5,,0,0,0,23,,,2,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/ar/library/text-art/,ar,library,2.7,16.3,44.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,493,n/a,0,n/a,n/a,0,0,0.93,0.44,0.54,8,0,0,2,8,,0,0,0,23,,,2,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/ar/library/vertical-line-symbols/,ar,library,3.8,27.5,62.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,434,n/a,0,n/a,n/a,0,0,0,1.23,1.49,8,0,0,0,8,,0,0,0,16,,,0,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/ar/library/whatsapp-symbols/,ar,library,2.2,12.4,39.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,499,n/a,0,n/a,n/a,0,0,0.47,0.37,0.76,8,0,0,2,8,,0,0,0,24,,,1,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/ar/library/y2k-symbols/,ar,library,7.2,45.5,86,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,624,n/a,0,n/a,n/a,0,0,0,3.79,1.39,16,0,0,8,16,,0,0,0,27,,,0,EFR-F-001x16,unknown,no performance overlay supplied,,no action,medium
/ar/library/zodiac-symbols/,ar,library,13.1,54.5,95.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,388,n/a,0,n/a,n/a,0,0,0.47,7.73,1.25,6,0,0,2,6,,0,0,0,20,,,1,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/ar/nas-ghayr-marii/,ar,other,3.3,20.8,,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,737,n/a,1.6,n/a,n/a,0,0,0,0,0.76,13,0,0,11,13,,0,1,8,30,,,0,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/degree-symbol/,ar,symbol,2.2,12.4,3.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,542,n/a,0,n/a,n/a,0,0,0,0.75,0.83,13,0,0,0,13,,0,0,9,15,,,0,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/division-sign/,ar,symbol,2.9,17.4,7.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,484,n/a,0,n/a,n/a,0,0,0.56,0,1.56,7,0,0,0,7,,0,0,8,16,,,3,EFR-F-001x7,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/,ar,symbol,7.9,47.8,37.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1559,n/a,5.05,n/a,n/a,0,0,0,0,0.66,17,0,0,4,17,,0,2,19,19,,,0,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/infinity/,ar,symbol,4.4,28.7,17.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,567,n/a,2.09,n/a,n/a,0,0,0,0,1.09,11,0,0,0,11,,0,1,7,23,,,0,EFR-F-001x11,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/multiplication-sign/,ar,symbol,4.4,28.7,17.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,626,n/a,0,n/a,n/a,0,0,1.87,0.75,0.57,15,0,0,1,15,,0,0,10,22,,,10,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alama-tijariya/,ar,symbol,5,33.7,23.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,344,n/a,0,n/a,n/a,0,0,2.62,0,0.96,6,0,0,0,6,,0,0,5,13,,,14,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alaqtibas/,ar,symbol,1.5,7.9,2.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,623,n/a,0,n/a,n/a,0,0,0.37,0,0.73,12,0,0,1,12,,0,0,23,24,,,2,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alatf/,ar,symbol,22.2,74.7,73.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,384,n/a,0,n/a,n/a,11.45,0,2.62,0,1.92,8,0,0,5,8,,0,0,2,13,,,14,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-albastoni/,ar,symbol,16.8,66.9,63.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,489,n/a,0,n/a,n/a,0,0,8.79,2.45,0.89,15,0,0,1,15,,0,0,9,14,,,47,EFR-F-001x15,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-albaydaq/,ar,symbol,7.4,46.1,35.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,524,n/a,0,n/a,n/a,0,0,0.75,3.87,0.74,19,0,0,1,19,,0,0,9,17,,,4,EFR-F-001x19,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-albintaghram/,ar,symbol,11.7,53.9,44.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1093,n/a,0,n/a,n/a,6.49,0,0.19,1.17,0.61,28,0,0,1,28,,0,0,9,41,,,1,EFR-F-001x28,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alfa/,ar,symbol,28,84.3,83.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,374,n/a,0,n/a,n/a,6.84,0,8.79,3.49,1.04,13,0,0,1,13,,0,0,3,12,,,47,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-alfaqra/,ar,symbol,9.6,52.2,42.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,376,n/a,0,n/a,n/a,2.54,0,2.62,0.74,1.04,9,0,0,2,9,,0,0,4,12,,,14,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alfawdawiya/,ar,symbol,15.9,64,58.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1058,n/a,0,n/a,n/a,10.69,0,0.19,0,0.6,17,0,0,1,17,,0,0,6,42,,,1,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alghadab/,ar,symbol,28.2,84.8,84.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,321,n/a,0,n/a,n/a,9.78,0,8.79,0.2,1.56,7,0,0,1,7,,0,0,2,8,,,47,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-alhamsa/,ar,symbol,24.7,78.1,76.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,402,n/a,0,n/a,n/a,7.75,0,8.79,0,1.25,7,0,0,1,7,,0,0,3,10,,,47,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-alhilal-walnajma/,ar,symbol,14.7,59.6,52.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,449,n/a,0,n/a,n/a,0,0,8.79,0,1.79,9,0,0,1,9,,0,0,8,14,,,47,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alibham/,ar,symbol,16.1,64.6,59.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,450,n/a,0,n/a,n/a,1.77,0,8.79,0,1.04,9,0,0,1,9,,0,0,5,12,,,47,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-aljumjuma-waledmaan/,ar,symbol,17.2,68.5,65.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,455,n/a,0,n/a,n/a,0,0,8.79,1.92,1.67,13,0,0,1,13,,0,0,14,15,,,47,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alkhanda/,ar,symbol,9.2,51.7,41.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,802,n/a,0,n/a,n/a,5.68,0,0.37,0.05,0.55,17,0,0,1,17,,0,0,7,23,,,2,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alkhat-alamoodi/,ar,symbol,5.4,39.9,29.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,446,n/a,0,n/a,n/a,0,0,2.62,0.36,0.89,10,0,0,1,10,,0,0,12,14,,,14,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alkhatar-alhayawi/,ar,symbol,2.2,12.4,3.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,832,n/a,0,n/a,n/a,0.28,0,0.37,0,0.93,12,0,0,1,12,,0,0,10,27,,,2,EFR-F-001x12,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alkursi-almutaharrik/,ar,symbol,4.5,30.9,20.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1452,n/a,0,n/a,n/a,1.92,0,0.19,0.69,0.46,19,0,0,3,19,,0,0,16,54,,,1,EFR-F-001x19,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-almikhalal/,ar,symbol,31.9,92.1,90.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,434,n/a,0,n/a,n/a,12.44,0,8.79,0.51,1.25,10,0,0,1,10,,0,0,2,10,,,47,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-almikro/,ar,symbol,3.4,21.9,11.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,679,n/a,0,n/a,n/a,0,0,1.87,0,0.6,12,0,0,1,12,,0,0,10,21,,,10,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-almikrufun/,ar,symbol,1.2,3.9,0.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,645,n/a,0,n/a,n/a,0,0,0.19,0.18,0.52,14,0,0,1,14,,0,0,9,24,,,1,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alnadarat-alshamsiya/,ar,symbol,1.4,6.2,1.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,693,n/a,0,n/a,n/a,0,0,0,0,1.04,13,0,0,19,13,,0,0,9,24,,,0,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alnajma/,ar,symbol,3.4,21.9,11.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,553,n/a,0,n/a,n/a,0,0,1.87,0,0.57,7,0,0,2,7,,0,0,11,22,,,10,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alnayzak/,ar,symbol,25.1,79.8,77.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,416,n/a,0,n/a,n/a,8.17,0,8.79,0,1.14,8,0,0,1,8,,0,0,3,11,,,47,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-alqalb/,ar,symbol,5,33.7,23.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,653,n/a,0,n/a,n/a,0,0,1.87,1.27,0.48,17,0,0,3,17,,0,0,17,26,,,10,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alqism/,ar,symbol,10.6,52.8,43,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,392,n/a,0,n/a,n/a,3.25,0,2.62,0,1.79,6,0,0,0,6,,0,0,4,14,,,14,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alsah/,ar,symbol,3.4,21.9,11.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,613,n/a,0,n/a,n/a,0,0,1.87,0,0.6,8,0,0,1,8,,0,0,16,21,,,10,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alsalam/,ar,symbol,7.8,47.2,36.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,428,n/a,0,n/a,n/a,0,0,2.62,1.78,1.19,12,0,0,0,12,,0,0,12,14,,,14,EFR-F-001x12,unknown,no performance overlay supplied,template shared with 14 same-locale symbol pages,no action,medium
/ar/symbol/ramz-alsalib-alorthodhoksi/,ar,symbol,32.2,92.7,91.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,357,n/a,0,n/a,n/a,10.81,0,8.79,1.07,2.5,9,0,0,1,9,,0,0,2,10,,,47,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-alsalib/,ar,symbol,3.4,21.9,11.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,598,n/a,0,n/a,n/a,0,0,1.87,0,0.54,11,0,0,1,11,,0,0,21,23,,,10,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/ar/symbol/ramz-altawahhud/,ar,symbol,15.4,62.4,57,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,886,n/a,0,n/a,n/a,8.89,0,0.19,1.13,0.86,18,0,0,1,18,,0,0,6,29,,,1,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-alwajh-almutasaddi/,ar,symbol,30.3,91,88.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,500,n/a,0,n/a,n/a,10.15,0,8.79,1.77,1.14,14,0,0,1,14,,0,0,3,11,,,47,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-alwan-qulub-snapchat/,ar,symbol,25.7,80.3,78.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,762,n/a,0,n/a,n/a,17.85,0,0.19,0,0.5,10,0,0,26,10,,0,0,1,25,,,1,EFR-F-001x10,unknown,no performance overlay supplied,,monitor,low
/ar/symbol/ramz-asghar-akbar/,ar,symbol,4.8,32,22.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,490,n/a,0,n/a,n/a,0,0,0.56,2.04,0.83,5,0,0,0,5,,0,0,9,15,,,3,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-asghar-yusawi/,ar,symbol,1,1.7,0,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,701,n/a,0,n/a,n/a,0,0,0.19,0,0.5,9,0,0,0,9,,0,0,12,25,,,1,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-at/,ar,symbol,14.6,58.4,50.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,447,n/a,0,n/a,n/a,8.99,0,0.56,0,0.96,5,0,0,0,5,,0,0,3,13,,,3,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-awm/,ar,symbol,13.8,57.3,48.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,367,n/a,0,n/a,n/a,0,0,8.79,0,1.14,5,0,0,1,5,,0,0,6,11,,,47,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-bay/,ar,symbol,16.5,65.7,61.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,472,n/a,0,n/a,n/a,0,0,8.79,2.12,0.96,9,0,0,1,9,,0,0,9,13,,,47,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-bitkoin/,ar,symbol,6.6,43.8,34.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,809,n/a,0,n/a,n/a,3.77,0,0.19,0,0.76,17,0,0,1,17,,0,0,8,33,,,1,EFR-F-001x17,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-bizo/,ar,symbol,16.1,64.6,59.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,484,n/a,0,n/a,n/a,0,0,8.79,2.01,0.83,14,0,0,1,14,,0,0,6,15,,,47,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,no action,medium
/ar/symbol/ramz-bsay/,ar,symbol,14.6,58.4,50.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,498,n/a,0,n/a,n/a,6.82,0,0.75,1.29,1.67,13,0,0,1,13,,0,0,4,15,,,4,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/ar/symbol/ramz-burj-adhraa/,ar,symbol,35.8,96.1,94.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,299,n/a,0,n/a,n/a,14.51,0,8.79,0,2.5,6,0,0,1,6,,0,0,1,10,,,47,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-burj-aldalw/,ar,symbol,25.9,80.9,79.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,285,n/a,0,n/a,n/a,8.48,0,8.79,0,1.39,5,0,0,1,5,,0,0,2,9,,,47,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-burj-alhamal/,ar,symbol,27.2,83.1,81.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,303,n/a,0,n/a,n/a,9.17,0,8.79,0.53,1.14,7,0,0,1,7,,0,0,2,11,,,47,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-burj-aqrab/,ar,symbol,36.6,97.8,96.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,314,n/a,0,n/a,n/a,14.77,0,8.79,0,2.78,6,0,0,1,6,,0,0,1,9,,,47,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-burj-asad/,ar,symbol,36.4,96.6,95.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,289,n/a,0,n/a,n/a,14.32,0,8.79,0,3.13,6,0,0,1,6,,0,0,1,8,,,47,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
/ar/symbol/ramz-burj-hoot/,ar,symbol,29,87.6,86,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,280,n/a,0,n/a,n/a,8.28,0,8.79,1.01,2.78,7,0,0,1,7,,0,0,2,9,,,47,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-burj-jady/,ar,symbol,29.8,88.2,86.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,293,n/a,0,n/a,n/a,8.8,0,8.79,1.6,2.27,8,0,0,1,8,,0,0,2,11,,,47,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,monitor,low
/ar/symbol/ramz-burj-jawza/,ar,symbol,36.7,98.3,97.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,293,n/a,0,n/a,n/a,14.4,0,8.79,0.73,2.5,7,0,0,1,7,,0,0,1,10,,,47,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 47 same-locale symbol pages,fix shared template,high
