combo,a,b,metric,doc_id,archetype,combined,a_alone,b_alone,additive_prediction,interaction,multiplicative_prediction,interaction_vs_multiplicative,q_combined
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-L-L-A4-s0,F,0.54764,0.54764,0.41324,0.96089,-0.41324,0.56236,-0.014718,0.020435
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-L-L-A4-s0,F,0.20884,0.20884,0.15235,0.36119,-0.15235,0.21762,-0.0087796,0.020435
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-L-M-A4-s0,F,0.49484,0.49484,0.37631,0.87115,-0.37631,0.50894,-0.0141,0.024738
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-L-M-A4-s0,F,0.19236,0.19236,0.14182,0.33418,-0.14182,0.19983,-0.0074614,0.024738
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-L-S-A4-s0,F,0.40578,0.40578,0.31367,0.71946,-0.31367,0.42114,-0.015356,0.036263
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-L-S-A4-s0,F,0.15667,0.15667,0.11758,0.27425,-0.11758,0.1639,-0.0072272,0.036263
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-M-L-A4-s0,F,0.72024,0.72024,0.53595,1.2562,-0.53595,0.73488,-0.014639,0.02045
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-M-L-A4-s0,F,0.24011,0.24011,0.17318,0.41328,-0.17318,0.24885,-0.0087459,0.02045
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-M-M-A4-s0,F,0.74386,0.74386,0.55526,1.2991,-0.55526,0.76025,-0.01639,0.024517
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-M-M-A4-s0,F,0.24639,0.24639,0.17964,0.42604,-0.17964,0.25478,-0.0083854,0.024517
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,F-M-S-A4-s0,F,0.6887,0.6887,0.5198,1.2085,-0.5198,0.70835,-0.019643,0.038023
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,F-M-S-A4-s0,F,0.2297,0.2297,0.17021,0.3999,-0.17021,0.23885,-0.0091582,0.038023
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-H-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-H-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-H-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-H-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-H-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-H-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-L-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-L-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-L-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-L-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-L-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-L-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-M-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-M-L-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-M-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-M-M-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,G-M-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,G-M-S-A4-s0,G,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-H-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093613,-0.0039233,0.0088717,-0.0034337,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-H-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093613,-0.0039233,0.0088717,-0.0034337,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-H-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.0062121,-0.00244,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-H-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.0062121,-0.00244,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-H-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.0040167,-0.0017104,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-H-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.0040167,-0.0017104,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-L-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093612,-0.0039233,0.0084364,-0.0029984,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-L-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093612,-0.0039233,0.0084364,-0.0029984,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-L-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.0059069,-0.0021348,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-L-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.0059069,-0.0021348,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-L-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.003838,-0.0015317,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-L-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.003838,-0.0015317,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-M-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093613,-0.0039233,0.0087016,-0.0032636,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-M-L-A4-s0,H,0.005438,0.005438,0.0039233,0.0093613,-0.0039233,0.0087016,-0.0032636,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-M-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.006104,-0.0023318,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-M-M-A4-s0,H,0.0037721,0.0037721,0.0027264,0.0064985,-0.0027264,0.006104,-0.0023318,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,H-M-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.0039612,-0.0016548,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,H-M-S-A4-s0,H,0.0023064,0.0023064,0.0018391,0.0041454,-0.0018391,0.0039612,-0.0016548,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-H-L-A4-s0,I,0.28274,0,0.28274,0.28274,0,0.28274,0,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-H-L-A4-s0,I,0.098301,0,0.098301,0.098301,0,0.098301,1.3878e-17,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-H-M-A4-s0,I,0.27734,0,0.27734,0.27734,0,0.27734,0,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-H-M-A4-s0,I,0.09554,0,0.09554,0.09554,0,0.09554,0,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-H-S-A4-s0,I,0.25501,0,0.25501,0.25501,0,0.25501,0,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-H-S-A4-s0,I,0.088315,0,0.088315,0.088315,0,0.088315,0,0.93333
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-L-L-A4-s0,I,0.11715,0,0.11715,0.11715,0,0.11715,1.3878e-17,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-L-L-A4-s0,I,0.042235,0,0.042235,0.042235,0,0.042235,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-L-M-A4-s0,I,0.10604,0,0.10604,0.10604,0,0.10604,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-L-M-A4-s0,I,0.03898,0,0.03898,0.03898,0,0.03898,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-L-S-A4-s0,I,0.091485,0,0.091485,0.091485,0,0.091485,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-L-S-A4-s0,I,0.034029,0,0.034029,0.034029,0,0.034029,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-M-L-A4-s0,I,0.20763,0,0.20763,0.20763,0,0.20763,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-M-L-A4-s0,I,0.077018,0,0.077018,0.077018,0,0.077018,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-M-M-A4-s0,I,0.1978,0,0.1978,0.1978,0,0.1978,-2.7756e-17,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-M-M-A4-s0,I,0.074083,0,0.074083,0.074083,0,0.074083,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,I-M-S-A4-s0,I,0.18035,0,0.18035,0.18035,0,0.18035,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,I-M-S-A4-s0,I,0.067074,0,0.067074,0.067074,0,0.067074,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-H-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-H-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-H-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-H-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-H-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-H-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-L-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-L-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-L-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-L-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-L-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-L-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-M-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-M-L-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-M-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-M-M-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,J-M-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,J-M-S-A4-s0,J,0,0,0,0,0,0,0,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-H-L-A4-s0,K,0.43257,0.43257,0.21013,0.64271,-0.21013,0.45092,-0.018344,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-H-L-A4-s0,K,0.10386,0.10386,0.047105,0.15096,-0.047105,0.11447,-0.01061,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-H-M-A4-s0,K,0.3832,0.3832,0.20619,0.58939,-0.20619,0.40103,-0.017832,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-H-M-A4-s0,K,0.087073,0.087073,0.043811,0.13088,-0.043811,0.096995,-0.0099216,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-H-S-A4-s0,K,0.34608,0.34608,0.2035,0.54957,-0.2035,0.36246,-0.016387,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-H-S-A4-s0,K,0.074361,0.074361,0.041347,0.11571,-0.041347,0.083077,-0.0087154,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-L-L-A4-s0,K,0.43279,0.43279,0.21024,0.64303,-0.21024,0.44583,-0.01304,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-L-L-A4-s0,K,0.10349,0.10349,0.046861,0.15035,-0.046861,0.11025,-0.006758,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-L-M-A4-s0,K,0.3838,0.3838,0.20665,0.59044,-0.20665,0.39569,-0.011894,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-L-M-A4-s0,K,0.087173,0.087173,0.043903,0.13108,-0.043903,0.092737,-0.0055641,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-L-S-A4-s0,K,0.34633,0.34633,0.20367,0.55,-0.20367,0.35826,-0.011935,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-L-S-A4-s0,K,0.074457,0.074457,0.041418,0.11588,-0.041418,0.079834,-0.0053774,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-M-L-A4-s0,K,0.43172,0.43172,0.20947,0.64119,-0.20947,0.44649,-0.014772,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-M-L-A4-s0,K,0.10326,0.10326,0.046692,0.14995,-0.046692,0.11133,-0.0080697,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-M-M-A4-s0,K,0.38416,0.38416,0.20697,0.59112,-0.20697,0.3985,-0.014345,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-M-M-A4-s0,K,0.087393,0.087393,0.044058,0.13145,-0.044058,0.094856,-0.0074626,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,K-M-S-A4-s0,K,0.34633,0.34633,0.20369,0.55002,-0.20369,0.36049,-0.014162,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,K-M-S-A4-s0,K,0.074452,0.074452,0.041413,0.11586,-0.041413,0.081562,-0.0071094,1
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-H-L-A4-s0,L,0.52899,0.52899,0.39238,0.92137,-0.39238,0.54841,-0.019422,0.80944
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-H-L-A4-s0,L,0.18948,0.18948,0.13878,0.32826,-0.13878,0.20169,-0.012217,0.80944
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-H-M-A4-s0,L,0.64218,0.64218,0.48408,1.1263,-0.48408,0.66982,-0.027633,0.80823
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-H-M-A4-s0,L,0.22189,0.22189,0.16485,0.38674,-0.16485,0.23743,-0.015546,0.80823
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-H-S-A4-s0,L,0.62295,0.62295,0.48088,1.1038,-0.48088,0.66394,-0.040988,0.79187
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-H-S-A4-s0,L,0.2122,0.2122,0.16225,0.37445,-0.16225,0.2338,-0.0216,0.79187
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-L-L-A4-s0,L,0.039391,0.039391,0.0301,0.069491,-0.0301,0.044725,-0.0053341,0.90681
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-L-L-A4-s0,L,0.014474,0.014474,0.011723,0.026197,-0.011723,0.01836,-0.003886,0.90681
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-L-M-A4-s0,L,0.046159,0.046159,0.036302,0.082461,-0.036302,0.052703,-0.0065441,0.88819
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-L-M-A4-s0,L,0.013386,0.013386,0.011961,0.025347,-0.011961,0.01818,-0.0047933,0.88819
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-L-S-A4-s0,L,0.045,0.045,0.037202,0.082202,-0.037202,0.053448,-0.0084474,0.82758
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-L-S-A4-s0,L,0.012097,0.012097,0.01242,0.024517,-0.01242,0.018134,-0.0060371,0.82758
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-M-L-A4-s0,L,0.083768,0.083768,0.063999,0.14777,-0.063999,0.093012,-0.0092439,0.87483
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-M-L-A4-s0,L,0.025986,0.025986,0.021373,0.047359,-0.021373,0.032838,-0.0068516,0.87483
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-M-M-A4-s0,L,0.094025,0.094025,0.073727,0.16775,-0.073727,0.10608,-0.012051,0.83051
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-M-M-A4-s0,L,0.029387,0.029387,0.025746,0.055134,-0.025746,0.038442,-0.0090546,0.83051
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,ttc,L-M-S-A4-s0,L,0.085934,0.085934,0.071097,0.15703,-0.071097,0.10175,-0.015816,0.80529
INT_OUTLINE+HALFTONE_M,OUTLINE_ONLY,HALFTONE_M,wd,L-M-S-A4-s0,L,0.023358,0.023358,0.023971,0.04733,-0.023971,0.034736,-0.011378,0.80529
