mode,dpi,colour,style,width_mm,colour_after,width_after_mm,nominal_tone,g0_continuity,g0_peak_tone_median,raster_fidelity,rendered_wcag_cr,nominal_wcag_cr,tone_per_mm,pc1_continuity,pc1_peak_tone_median,pc2_continuity,pc2_peak_tone_median,pc3_continuity,pc3_peak_tone_median
OPACITY_GROUP_60,300,black,solid,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.263238,1,0.550494,1,0.497212,1,0.416556
OPACITY_GROUP_60,300,black,solid,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.412376,1,0.581444,1,0.579247,1,0.566413
OPACITY_GROUP_60,300,black,dashed,0.05,#1a1a1a,0.05,0.538824,1,0.1807,0.33536,1.52706,4.54222,0.0272327,0,0.0675224,0,0.0675962,0,0.0681113
OPACITY_GROUP_60,300,black,dashed,0.1,#1a1a1a,0.1,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.057447,0.416471,0.145188,0,0.0684394,0,0.067139
OPACITY_GROUP_60,300,black,dashed,0.18,#1a1a1a,0.18,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0920364,1,0.266842,0.0705882,0.108635,0,0.0692413
OPACITY_GROUP_60,300,black,dashed,0.25,#1a1a1a,0.25,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.137856,1,0.39837,1,0.245899,0.0635294,0.105494
OPACITY_GROUP_60,300,black,dashed,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.195308,1,0.49291,1,0.384143,1,0.265276
OPACITY_GROUP_60,300,black,dashed,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.274918,1,0.558695,1,0.509578,1,0.439266
OPACITY_GROUP_60,300,black,dashed,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.412376,1,0.581489,1,0.579152,1,0.561146
OPACITY_GROUP_60,300,guide_grey,solid,0.05,#9e9e9e,0.05,0.228235,0,0.0861207,0.377333,1.21409,1.72601,0.0115884,0,0.0677143,0.000564653,0.0678838,0,0.067977
OPACITY_GROUP_60,300,guide_grey,solid,0.1,#9e9e9e,0.1,0.228235,1,0.228235,1,1.72601,1.72601,0.0239749,0,0.068078,0,0.0681815,0,0.067998
OPACITY_GROUP_60,300,guide_grey,solid,0.18,#9e9e9e,0.18,0.228235,1,0.228235,1,1.72601,1.72601,0.0385216,0.000564653,0.071277,0,0.06785,0,0.0681803
OPACITY_GROUP_60,300,guide_grey,solid,0.25,#9e9e9e,0.25,0.228235,1,0.228235,1,1.72601,1.72601,0.0532244,0.0118577,0.0925319,0,0.0682502,0,0.0684334
OPACITY_GROUP_60,300,guide_grey,solid,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.077823,0.331451,0.13927,0,0.0680146,0,0.0679765
OPACITY_GROUP_60,300,guide_grey,solid,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.115944,0.903444,0.176483,0,0.0768593,0,0.0677645
OPACITY_GROUP_60,300,guide_grey,solid,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.169138,0.990966,0.192033,0.0141163,0.0982667,0,0.0683775
OPACITY_GROUP_60,300,guide_grey,dashed,0.05,#9e9e9e,0.05,0.228235,0,0.0900577,0.394583,1.22527,1.72601,0.0109295,0,0.0682167,0,0.0686555,0,0.0677504
OPACITY_GROUP_60,300,guide_grey,dashed,0.1,#9e9e9e,0.1,0.228235,1,0.173318,0.759383,1.49699,1.72601,0.0193252,0,0.0679751,0,0.0676312,0,0.0678384
OPACITY_GROUP_60,300,guide_grey,dashed,0.18,#9e9e9e,0.18,0.228235,1,0.228235,1,1.72601,1.72601,0.0439238,0.00117647,0.077803,0,0.068829,0,0.067444
OPACITY_GROUP_60,300,guide_grey,dashed,0.25,#9e9e9e,0.25,0.228235,1,0.228235,1,1.72601,1.72601,0.0584991,0.0270588,0.102639,0,0.0680763,0,0.0672595
OPACITY_GROUP_60,300,guide_grey,dashed,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.077823,0.3,0.137119,0,0.0676332,0,0.0681911
OPACITY_GROUP_60,300,guide_grey,dashed,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.111294,0.862353,0.173197,0,0.0737041,0,0.0686024
OPACITY_GROUP_60,300,guide_grey,dashed,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.169266,0.995294,0.193646,0.0164706,0.0973388,0,0.0681499
OPACITY_GROUP_60,300,trace_grey,solid,0.05,#c4c4c4,0.05,0.138824,0,0.0668512,0.481555,1.16023,1.37131,0.00765613,0,0.0679229,0,0.0678911,0,0.0677853
OPACITY_GROUP_60,300,trace_grey,solid,0.1,#c4c4c4,0.1,0.138824,0,0.101684,0.732469,1.25969,1.37131,0.0149255,0,0.0682442,0,0.068216,0,0.0674759
OPACITY_GROUP_60,300,trace_grey,solid,0.18,#c4c4c4,0.18,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0268785,0,0.0680116,0,0.0678325,0,0.0684424
OPACITY_GROUP_60,300,trace_grey,solid,0.25,#c4c4c4,0.25,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0365385,0,0.0689173,0,0.0678565,0,0.0681109
OPACITY_GROUP_60,300,trace_grey,solid,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0507844,0,0.0727196,0,0.0682823,0,0.0685107
OPACITY_GROUP_60,300,trace_grey,solid,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0683739,0.00112931,0.0777639,0,0.0678137,0,0.0675426
OPACITY_GROUP_60,300,trace_grey,solid,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.107201,0.00282326,0.0873041,0,0.0690235,0,0.0675806
OPACITY_GROUP_60,300,trace_grey,dashed,0.05,#c4c4c4,0.05,0.138824,0,0.0671434,0.48366,1.16023,1.37131,0.00701291,0,0.0679899,0,0.0677629,0,0.0675544
OPACITY_GROUP_60,300,trace_grey,dashed,0.1,#c4c4c4,0.1,0.138824,0,0.106113,0.764373,1.27146,1.37131,0.0153005,0,0.0691725,0,0.0670533,0,0.0681407
OPACITY_GROUP_60,300,trace_grey,dashed,0.18,#c4c4c4,0.18,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0245856,0,0.0684063,0,0.0675459,0,0.0687451
OPACITY_GROUP_60,300,trace_grey,dashed,0.25,#c4c4c4,0.25,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0365385,0,0.0681851,0,0.0673987,0,0.0690573
OPACITY_GROUP_60,300,trace_grey,dashed,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0511594,0,0.071232,0,0.0679954,0,0.0685737
OPACITY_GROUP_60,300,trace_grey,dashed,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0717177,0.00235294,0.0789129,0,0.0668512,0,0.0692146
OPACITY_GROUP_60,300,trace_grey,dashed,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.104909,0.00588235,0.087611,0,0.0672277,0,0.0683525
OPACITY_GROUP_60,600,black,solid,0.05,#1a1a1a,0.05,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0229098,0,0.0757515,0,0.0757961,0,0.0754208
OPACITY_GROUP_60,600,black,solid,0.1,#1a1a1a,0.1,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0516099,0.24753,0.133432,0,0.0753324,0,0.0755951
OPACITY_GROUP_60,600,black,solid,0.18,#1a1a1a,0.18,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0974529,1,0.312757,0.425628,0.145419,0,0.0752444
OPACITY_GROUP_60,600,black,solid,0.25,#1a1a1a,0.25,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.137459,1,0.425274,1,0.271175,0.200395,0.130495
OPACITY_GROUP_60,600,black,solid,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.189092,1,0.510481,1,0.395197,1,0.274103
OPACITY_GROUP_60,600,black,solid,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.269452,1,0.565624,1,0.51583,1,0.439688
OPACITY_GROUP_60,600,black,solid,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.40691,1,0.592205,1,0.587498,1,0.574293
OPACITY_GROUP_60,600,black,dashed,0.05,#1a1a1a,0.05,0.538824,1,0.408535,0.758198,2.92098,4.54222,0.0231084,0,0.07521,0,0.0758516,0,0.0757561
OPACITY_GROUP_60,600,black,dashed,0.1,#1a1a1a,0.1,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.057447,0.654321,0.159201,0,0.0753165,0,0.0751021
OPACITY_GROUP_60,600,black,dashed,0.18,#1a1a1a,0.18,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0974529,1,0.310913,0.405644,0.143932,0,0.0753717
OPACITY_GROUP_60,600,black,dashed,0.25,#1a1a1a,0.25,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.131993,1,0.407635,1,0.252066,0.0464433,0.109311
OPACITY_GROUP_60,600,black,dashed,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.189293,1,0.50864,1,0.394212,1,0.271654
OPACITY_GROUP_60,600,black,dashed,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.269452,1,0.565967,1,0.514396,1,0.437398
OPACITY_GROUP_60,600,black,dashed,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.406761,1,0.592354,1,0.588144,1,0.572259
OPACITY_GROUP_60,600,guide_grey,solid,0.05,#9e9e9e,0.05,0.228235,1,0.171811,0.75278,1.49699,1.72601,0.0122361,0,0.0756728,0,0.0757957,0,0.0760577
OPACITY_GROUP_60,600,guide_grey,solid,0.1,#9e9e9e,0.1,0.228235,1,0.228235,1,1.72601,1.72601,0.0242867,0,0.0758822,0,0.0759812,0,0.0754296
OPACITY_GROUP_60,600,guide_grey,solid,0.18,#9e9e9e,0.18,0.228235,1,0.228235,1,1.72601,1.72601,0.041222,0.000282247,0.0831775,0.000282247,0.0761082,0,0.0757684
OPACITY_GROUP_60,600,guide_grey,solid,0.25,#9e9e9e,0.25,0.228235,1,0.228235,1,1.72601,1.72601,0.0555981,0.0572961,0.113946,0,0.0754862,0,0.0751805
OPACITY_GROUP_60,600,guide_grey,solid,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.0796212,0.666949,0.158419,0,0.0759914,0,0.0755726
OPACITY_GROUP_60,600,guide_grey,solid,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.115944,0.990968,0.188063,0.00225797,0.0849091,0,0.0758954
OPACITY_GROUP_60,600,guide_grey,solid,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.171527,1,0.203481,0.0273779,0.109891,0,0.0752258
OPACITY_GROUP_60,600,guide_grey,dashed,0.05,#9e9e9e,0.05,0.228235,1,0.228235,1,1.72601,1.72601,0.0119874,0,0.0749707,0,0.0757008,0,0.0760464
OPACITY_GROUP_60,600,guide_grey,dashed,0.1,#9e9e9e,0.1,0.228235,1,0.228235,1,1.72601,1.72601,0.0219619,0,0.0757407,0,0.0744497,0,0.0752531
OPACITY_GROUP_60,600,guide_grey,dashed,0.18,#9e9e9e,0.18,0.228235,1,0.228235,1,1.72601,1.72601,0.0409733,0.00117578,0.0832373,0,0.0760449,0,0.0752447
OPACITY_GROUP_60,600,guide_grey,dashed,0.25,#9e9e9e,0.25,0.228235,1,0.228235,1,1.72601,1.72601,0.0579718,0.119342,0.121742,0,0.075385,0,0.0751758
OPACITY_GROUP_60,600,guide_grey,dashed,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.0796212,0.701352,0.160311,0,0.0767192,0,0.0751724
OPACITY_GROUP_60,600,guide_grey,dashed,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.11357,0.9806,0.186062,0,0.0839864,0,0.0754088
OPACITY_GROUP_60,600,guide_grey,dashed,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.168904,1,0.203028,0.0282187,0.108908,0,0.0754015
OPACITY_GROUP_60,600,trace_grey,solid,0.05,#c4c4c4,0.05,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.00746083,0,0.0756756,0,0.0757769,0,0.0755497
OPACITY_GROUP_60,600,trace_grey,solid,0.1,#c4c4c4,0.1,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0134373,0,0.0755726,0,0.0755197,0,0.0755099
OPACITY_GROUP_60,600,trace_grey,solid,0.18,#c4c4c4,0.18,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0253902,0,0.0759262,0,0.076013,0,0.075874
OPACITY_GROUP_60,600,trace_grey,solid,0.25,#c4c4c4,0.25,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0356713,0,0.0766332,0,0.0754133,0,0.0759231
OPACITY_GROUP_60,600,trace_grey,solid,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0492981,0.000564493,0.0792014,0,0.0757865,0,0.0753118
OPACITY_GROUP_60,600,trace_grey,solid,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0703837,0.00084674,0.0879447,0,0.0754063,0,0.0760749
OPACITY_GROUP_60,600,trace_grey,solid,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.105905,0.00479819,0.0976799,0,0.0755657,0,0.0757983
OPACITY_GROUP_60,600,trace_grey,dashed,0.05,#c4c4c4,0.05,0.138824,0,0.0746021,0.537388,1.18137,1.37131,0.00631631,0,0.0752784,0,0.0751517,0,0.0751851
OPACITY_GROUP_60,600,trace_grey,dashed,0.1,#c4c4c4,0.1,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0134373,0,0.0756739,0,0.0762563,0.000587889,0.075345
OPACITY_GROUP_60,600,trace_grey,dashed,0.18,#c4c4c4,0.18,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0255797,0,0.0754294,0,0.0760173,0,0.0759955
OPACITY_GROUP_60,600,trace_grey,dashed,0.25,#c4c4c4,0.25,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0361987,0,0.0763736,0,0.0758778,0,0.0754713
OPACITY_GROUP_60,600,trace_grey,dashed,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0509699,0.000587889,0.079749,0,0.0753202,0,0.0743741
OPACITY_GROUP_60,600,trace_grey,dashed,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0702333,0.00293945,0.0876262,0,0.0755755,0,0.0754247
OPACITY_GROUP_60,600,trace_grey,dashed,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.106092,0.00646678,0.0976236,0,0.0754915,0,0.0750601
OPACITY_GROUP_45,150,black,solid,0.05,#1a1a1a,0.05,0.404118,0,0.0588081,0.145522,1.13961,2.8847,0.0199164,0,0.0585786,0,0.0592837,0,0.0592497
OPACITY_GROUP_45,150,black,solid,0.1,#1a1a1a,0.1,0.404118,1,0.172734,0.427434,1.49699,2.8847,0.0412233,0,0.0641553,0,0.0594257,0,0.0593345
OPACITY_GROUP_45,150,black,solid,0.18,#1a1a1a,0.18,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0691786,0.988713,0.219064,0.00790068,0.0744864,0,0.0600825
OPACITY_GROUP_45,150,black,solid,0.25,#1a1a1a,0.25,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0870768,0.998871,0.241124,0.037246,0.0921455,0,0.0595957
OPACITY_GROUP_45,150,black,solid,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.13881,1,0.301115,0.829571,0.183228,0.00790068,0.0714494
OPACITY_GROUP_45,150,black,solid,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.208742,1,0.361453,1,0.279336,0.79684,0.178292
OPACITY_GROUP_45,150,black,solid,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.311907,1,0.401988,1,0.361395,1,0.30154
OPACITY_GROUP_45,150,black,dashed,0.05,#1a1a1a,0.05,0.404118,0,0.113679,0.281302,1.29546,2.8847,0.0192497,0,0.0596872,0,0.059827,0,0.0591616
OPACITY_GROUP_45,150,black,dashed,0.1,#1a1a1a,0.1,0.404118,1,0.196232,0.485582,1.58972,2.8847,0.0411973,0,0.0682247,0,0.0594759,0,0.0589818
OPACITY_GROUP_45,150,black,dashed,0.18,#1a1a1a,0.18,0.404118,1,0.310404,0.768102,2.16873,2.8847,0.0877538,0.823529,0.175649,0,0.0677027,0,0.0583988
OPACITY_GROUP_45,150,black,dashed,0.25,#1a1a1a,0.25,0.404118,1,0.310404,0.768102,2.16873,2.8847,0.105123,1,0.215639,0.0705882,0.100559,0,0.0585982
OPACITY_GROUP_45,150,black,dashed,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.139638,1,0.30307,0.856471,0.18655,0.0164706,0.0728261
OPACITY_GROUP_45,150,black,dashed,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.207536,1,0.383968,1,0.32175,0.964706,0.223907
OPACITY_GROUP_45,150,black,dashed,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.311907,1,0.401225,1,0.35976,0.997647,0.299721
OPACITY_GROUP_45,150,guide_grey,solid,0.05,#9e9e9e,0.05,0.171176,0,0.0274048,0.160097,1.06202,1.49699,0.00795821,0,0.0588983,0,0.0593407,0,0.0593731
OPACITY_GROUP_45,150,guide_grey,solid,0.1,#9e9e9e,0.1,0.171176,0,0.0669897,0.391349,1.16023,1.49699,0.0173331,0,0.0596067,0,0.0598063,0,0.0597838
OPACITY_GROUP_45,150,guide_grey,solid,0.18,#9e9e9e,0.18,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0366739,0,0.0632482,0,0.0586674,0,0.0605536
OPACITY_GROUP_45,150,guide_grey,solid,0.25,#9e9e9e,0.25,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0439993,0,0.0637674,0,0.0595502,0,0.0594261
OPACITY_GROUP_45,150,guide_grey,solid,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0586215,0,0.0697384,0,0.0597607,0,0.0586326
OPACITY_GROUP_45,150,guide_grey,solid,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.089207,0.00902935,0.0914914,0,0.0595365,0,0.0600549
OPACITY_GROUP_45,150,guide_grey,solid,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.132649,0.0462754,0.113169,0,0.0596623,0,0.0601283
OPACITY_GROUP_45,150,guide_grey,dashed,0.05,#9e9e9e,0.05,0.171176,0,0.0470588,0.274914,1.10962,1.49699,0.00929673,0,0.0603064,0,0.0588763,0,0.0596715
OPACITY_GROUP_45,150,guide_grey,dashed,0.1,#9e9e9e,0.1,0.171176,0,0.089827,0.524763,1.22527,1.49699,0.0178565,0,0.0607338,0,0.0595053,0,0.0609766
OPACITY_GROUP_45,150,guide_grey,dashed,0.18,#9e9e9e,0.18,0.171176,0,0.133795,0.781618,1.35825,1.49699,0.0299813,0,0.0594599,0,0.0590025,0,0.0604817
OPACITY_GROUP_45,150,guide_grey,dashed,0.25,#9e9e9e,0.25,0.171176,0,0.133795,0.781618,1.35825,1.49699,0.0453118,0,0.0620342,0,0.0601965,0,0.059771
OPACITY_GROUP_45,150,guide_grey,dashed,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0593298,0.00235294,0.0688905,0,0.0586157,0,0.0596933
OPACITY_GROUP_45,150,guide_grey,dashed,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0880456,0.0305882,0.0990921,0,0.0607744,0,0.0605882
OPACITY_GROUP_45,150,guide_grey,dashed,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.125956,0.0423529,0.106031,0,0.0601955,0,0.0588583
OPACITY_GROUP_45,150,trace_grey,solid,0.05,#c4c4c4,0.05,0.104118,0,0.0196847,0.189062,1.04377,1.27146,0.00533324,0,0.059597,0,0.0590736,0,0.0582192
OPACITY_GROUP_45,150,trace_grey,solid,0.1,#c4c4c4,0.1,0.104118,0,0.0350635,0.336768,1.08071,1.27146,0.010604,0,0.0592964,0,0.0590727,0,0.0592754
OPACITY_GROUP_45,150,trace_grey,solid,0.18,#c4c4c4,0.18,0.104118,0,0.0780316,0.749456,1.19214,1.27146,0.0178956,0,0.0602672,0,0.0595202,0,0.0603814
OPACITY_GROUP_45,150,trace_grey,solid,0.25,#c4c4c4,0.25,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0273329,0,0.0603801,0,0.0609196,0,0.0608604
OPACITY_GROUP_45,150,trace_grey,solid,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.035864,0,0.0596606,0,0.0597441,0,0.0590753
OPACITY_GROUP_45,150,trace_grey,solid,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0546658,0,0.0593872,0,0.0602847,0,0.0598593
OPACITY_GROUP_45,150,trace_grey,solid,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0765561,0,0.059657,0,0.0587096,0,0.0588528
OPACITY_GROUP_45,150,trace_grey,dashed,0.05,#c4c4c4,0.05,0.104118,0,0.0275586,0.264687,1.06202,1.27146,0.00466659,0,0.0586855,0,0.0607513,0,0.0600438
OPACITY_GROUP_45,150,trace_grey,dashed,0.1,#c4c4c4,0.1,0.104118,0,0.0590542,0.567187,1.13961,1.27146,0.0106639,0,0.0588382,0,0.0599424,0,0.059357
OPACITY_GROUP_45,150,trace_grey,dashed,0.18,#c4c4c4,0.18,0.104118,0,0.0829527,0.796721,1.20304,1.27146,0.0187289,0,0.0610458,0,0.057979,0,0.0606163
OPACITY_GROUP_45,150,trace_grey,dashed,0.25,#c4c4c4,0.25,0.104118,0,0.0829527,0.796721,1.20304,1.27146,0.0280933,0,0.0604975,0,0.0582949,0,0.0593607
OPACITY_GROUP_45,150,trace_grey,dashed,0.35,#c4c4c4,0.35,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0366974,0,0.0594475,0,0.0601787,0,0.0597726
OPACITY_GROUP_45,150,trace_grey,dashed,0.5,#c4c4c4,0.5,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0499836,0,0.0598291,0,0.0609467,0,0.0612984
OPACITY_GROUP_45,150,trace_grey,dashed,0.75,#c4c4c4,0.75,0.104118,0,0.106113,1.01916,1.27146,1.27146,0.0773165,0,0.060645,0,0.0590791,0,0.0616632
OPACITY_GROUP_45,300,black,solid,0.05,#1a1a1a,0.05,0.404118,0,0.117739,0.291349,1.30769,2.8847,0.0199372,0,0.0677879,0,0.0679934,0,0.0679186
OPACITY_GROUP_45,300,black,solid,0.1,#1a1a1a,0.1,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0435384,0.0101637,0.0865576,0,0.0688596,0,0.0686205
OPACITY_GROUP_45,300,black,solid,0.18,#1a1a1a,0.18,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0781277,0.990966,0.206582,0.000564653,0.0723439,0,0.0676636
OPACITY_GROUP_45,300,black,solid,0.25,#1a1a1a,0.25,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.103994,1,0.27107,0.167137,0.123455,0,0.0678831
OPACITY_GROUP_45,300,black,solid,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.147231,1,0.343634,1,0.22525,0.0310559,0.0968031
OPACITY_GROUP_45,300,black,solid,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.198813,1,0.390035,1,0.311361,0.984754,0.20448
OPACITY_GROUP_45,300,black,solid,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.311304,1,0.416435,1,0.37519,1,0.316407
OPACITY_GROUP_45,300,black,dashed,0.05,#1a1a1a,0.05,0.404118,0,0.137332,0.339831,1.37131,2.8847,0.0205765,0,0.0675224,0,0.0675962,0,0.0681113
OPACITY_GROUP_45,300,black,dashed,0.1,#1a1a1a,0.1,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0435384,0.00705882,0.0856458,0,0.0684394,0,0.067139
OPACITY_GROUP_45,300,black,dashed,0.18,#1a1a1a,0.18,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.0698192,0.848235,0.174983,0,0.0688231,0,0.0692413
OPACITY_GROUP_45,300,black,dashed,0.25,#1a1a1a,0.25,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.104409,1,0.273213,0.16,0.123833,0,0.0681258
OPACITY_GROUP_45,300,black,dashed,0.35,#1a1a1a,0.35,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.147645,1,0.344232,1,0.225253,0.0329412,0.0964635
OPACITY_GROUP_45,300,black,dashed,0.5,#1a1a1a,0.5,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.207536,1,0.396297,1,0.319955,0.992941,0.220585
OPACITY_GROUP_45,300,black,dashed,0.75,#1a1a1a,0.75,0.404118,1,0.408535,1.01093,2.92098,2.8847,0.311304,1,0.416778,1,0.375332,1,0.312621
OPACITY_GROUP_45,300,guide_grey,solid,0.05,#9e9e9e,0.05,0.171176,0,0.0626528,0.366013,1.14986,1.49699,0.00862486,0,0.0677143,0.000564653,0.0678838,0,0.067977
OPACITY_GROUP_45,300,guide_grey,solid,0.1,#9e9e9e,0.1,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.018337,0,0.068078,0,0.0681815,0,0.067998
OPACITY_GROUP_45,300,guide_grey,solid,0.18,#9e9e9e,0.18,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0293108,0,0.0682268,0,0.06785,0,0.0681803
OPACITY_GROUP_45,300,guide_grey,solid,0.25,#9e9e9e,0.25,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0406387,0,0.0703437,0,0.0682502,0,0.0684334
OPACITY_GROUP_45,300,guide_grey,solid,0.35,#9e9e9e,0.35,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0592778,0.00451722,0.0855401,0,0.0680146,0,0.0679765
OPACITY_GROUP_45,300,guide_grey,solid,0.5,#9e9e9e,0.5,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.0880456,0.0429136,0.111231,0,0.0684635,0,0.0677645
OPACITY_GROUP_45,300,guide_grey,solid,0.75,#9e9e9e,0.75,0.171176,1,0.173318,1.01251,1.49699,1.49699,0.128368,0.0988142,0.124712,0,0.0679377,0,0.0683775
OPACITY_GROUP_45,300,guide_grey,dashed,0.05,#9e9e9e,0.05,0.171176,0,0.0664975,0.388473,1.16023,1.49699,0.0079478,0,0.0682167,0,0.0686555,0,0.0677504
